protein	geneSymbol	moduleColor	MM.green	p.MM.green	MM.red	p.MM.red	MM.brown	p.MM.brown	MM.magenta	p.MM.magenta	MM.pink	p.MM.pink	MM.greenyellow	p.MM.greenyellow	MM.yellow	p.MM.yellow	MM.blue	p.MM.blue	MM.turquoise	p.MM.turquoise	MM.purple	p.MM.purple	MM.grey	p.MM.grey	MM.black	p.MM.black	MM.tan	p.MM.tan	GS.eggs	p.GS.eggs	GS.legs	p.GS.legs	GS.post_gnathopods	p.GS.post_gnathopods	GS.antennas	p.GS.antennas	GS.hepatopancreas	p.GS.hepatopancreas	GS.muscle	p.GS.muscle	GS.head	p.GS.head	GS.gills	p.GS.gills	GS.female	p.GS.female	GS.male	p.GS.male	GS.legs_f	p.GS.legs_f	GS.legs_m	p.GS.legs_m	GS.post_gnathopods_f	p.GS.post_gnathopods_f	GS.post_gnathopods_m	p.GS.post_gnathopods_m	GS.antennas_f	p.GS.antennas_f	GS.antennas_m	p.GS.antennas_m	GS.hepatopancreas_f	p.GS.hepatopancreas_f	GS.hepatopancreas_m	p.GS.hepatopancreas_m	GS.muscle_f	p.GS.muscle_f	GS.muscle_m	p.GS.muscle_m	GS.head_f	p.GS.head_f	GS.head_m	p.GS.head_m	GS.gills_f	p.GS.gills_f	GS.gills_m	p.GS.gills_m
NODE_10220_length_3019_cov_647.210774_g576_i41.p1_Ecy;TRINITY_DN560_c0_g1_i10.p1_Gla;NODE_8034_length_3213_cov_543.688369_g5312_i0.p1_Gla	CYB2	green	0.418893516628137	0.00179743170044631	0.453529963264711	0.000648283775495016	0.0948803745020648	0.499170352621316	0.381024199594372	0.00488094626351466	0.235038518989914	0.0902408930869655	-0.198809308381297	0.153541936879769	0.402408057741642	0.0028161987404007	-0.256212257458749	0.0640517349765322	-0.203134232006014	0.144610582175727	0.134476753192217	0.337039658893647	0.188003702421493	0.177623833929398	-0.216051644101677	0.120234856285553	0.470745758701479	0.000374697067079246	-0.302983698031637	0.0274345465750924	-0.0814461986373476	0.562074393065734	-0.0896402037427485	0.523267766009112	0.418972913682169	0.00179345056471197	-0.162819549926639	0.244070696160844	0.183702198004604	0.187932531413588	-0.241885248395617	0.0809890029600364	0.343407650748048	0.0118189158258598	-0.321729538396321	0.0188131283924322	0.321729538396321	0.0188131283924322	-0.1207231811661	0.389195966960426	0.00994437428465064	0.943659173052169	-0.108890590711437	0.437663653786013	-0.00472296663594037	0.9732248347899	-0.0968457995395181	0.490282064012938	0.607252612722524	1.42762738448439e-06	-0.0404363984472226	0.773745267603688	-0.168026093824673	0.22911076990349	0.339218806163555	0.0129615476294359	-0.0858403266533812	0.541096835566352	-0.298736785212596	0.0297906974410163	0.00456478157193704	0.974121297809584	0.217726609265708	0.117317932378574	0.259345379423153	0.0607558862453448
NODE_10604_length_2961_cov_65.856799_g6062_i1.p1_Ecy;NODE_10313_length_3006_cov_69.799459_g6062_i0.p1_Ecy;TRINITY_DN1011_c0_g1_i13.p1_Eve;TRINITY_DN121897_c0_g1_i1.p1_Gla;NODE_23417_length_1853_cov_2250.276053_g14008_i0.p1_Ecy	Membrane attack complex component/perforin (MACPF) domain	grey	-0.0422138189870413	0.764080364826709	-0.0316768092344034	0.82184847804363	-0.0612722300206159	0.662951465483765	0.191218883212538	0.170189857407537	-0.0279920943616485	0.842290023157165	0.0391737181072137	0.780632049343044	-0.09244424150669	0.510301496555532	-0.0014761389780056	0.991630183989487	0.117330658811712	0.402757021635248	0.0794832651143194	0.571566983926185	0.139296307559879	0.319847358236396	-0.0621346981118012	0.658497458496366	0.0780248350579311	0.578667377322602	0.0452057439643616	0.747892416832417	-0.0536571061483082	0.702765453176518	0.0940146015103132	0.503111838407271	0.00632588895574561	0.96414282730006	0.189652950017873	0.17378175605182	-0.280228138736756	0.0421167463686577	0.0369078908217982	0.793031724537156	-0.0485545674029241	0.729900830702288	-0.0506212873231967	0.718868213504386	0.0506212873231967	0.718868213504386	-0.0476779799234426	0.734596835353098	-0.0258929373985287	0.853982620686407	-0.0134581083237672	0.92380291303899	0.142364435393577	0.309198103803808	-0.135627619368403	0.332882835543975	0.14430124131262	0.302594059626547	0.18257502289085	0.190703275558391	0.077464000963082	0.581408471318069	-0.16988832199399	0.223917157967402	-0.214341143704502	0.123270186030339	-0.00963773759526275	0.945393777098156	0.061654678931118	0.660974962577608	0.0267380476156222	0.849271348729614	-0.09331271629289	0.506318883209613
NODE_103329_length_746_cov_443.625538_g83575_i0.p1_Gla	KLH1	tan	0.153005015207082	0.27404796952218	0.551282830601228	1.88557635077477e-05	0.594953682980589	2.6248537602583e-06	0.677007881459185	2.60770286930299e-08	0.539439089266016	3.07268587523604e-05	0.0587281852787944	0.67615658088568	0.756713029744171	5.58565969517837e-11	-0.263833952868606	0.0562731722699474	-0.671631231718961	3.68748745809934e-08	0.631094380848618	4.06311313502324e-07	-0.0135146447966938	0.923483766854663	0.200536513059208	0.149927531426111	0.850450089041704	7.68979323842617e-16	-0.307919470943412	0.0248941959349469	0.245117252223752	0.0768895927368118	0.19267362963164	0.166901645503815	0.334502698132051	0.0143602293418365	-0.609827159873043	1.25265480649044e-06	0.13061505893612	0.351223010229679	-0.010011745496034	0.943278097284375	0.0276526267168514	0.844178688770703	-0.276495788204684	0.0450507663082401	0.276495788204684	0.0450507663082401	0.0596012953036923	0.671613465750839	0.276486548265393	0.0450582321015827	0.0793489615377731	0.572219159413902	0.184831809534251	0.185184833947312	0.172791879690329	0.215983311515074	0.285855112568783	0.037991351354349	-0.41749925121013	0.00186863890237937	-0.418653623596496	0.00180950834994256	0.0803739217923993	0.567250677209892	0.0987164241430139	0.48189984094736	-0.110361541889702	0.431461443866254	0.105738327567439	0.451121230686206	0.00588382335803988	0.966647127433563	0.0320315481548711	0.819886459362828
NODE_14150_length_2491_cov_14.114660_g8733_i0.p1_Eve;NODE_10337_length_3003_cov_121.674678_g6074_i0.p1_Ecy;TRINITY_DN342_c0_g3_i1.p1_Ecy;TRINITY_DN27879_c1_g1_i2.p1_Eve;NODE_2254_length_4994_cov_167.151668_g1465_i0.p1_Gla;TRINITY_DN3144_c0_g1_i2.p1_Gla	SI	turquoise	-0.3039947428649	0.026897224010786	-0.604608744695556	1.63082994713495e-06	-0.540309185544025	2.96626008672173e-05	-0.485876243411711	0.000225865454171832	-0.600952604288262	1.95648610408724e-06	-0.178954483671454	0.199800123741299	-0.747185520526322	1.31046722825552e-10	-0.165120889827226	0.237378214201688	0.968352075940529	2.07909555623911e-32	-0.583865113555239	4.44988750939923e-06	0.130483307202236	0.351713293977432	-0.369054042378543	0.00653976137050609	-0.570734143571924	8.11198786418971e-06	-0.0785801309867634	0.575959171024923	-0.041438666486098	0.76829104633572	-0.232949043377359	0.0932228391336681	-0.151984862245963	0.277298126349783	0.936722379517102	6.68920477804201e-25	-0.186704654681593	0.180693008539419	-0.228623131027198	0.0996398207275521	-0.171328344034343	0.219957454719154	-0.00268828718739031	0.984757843298742	0.00268828718739031	0.984757843298742	0.00147215624416881	0.991652765581298	-0.051009615170414	0.71680148226439	-0.0855595872795007	0.542425650231926	-0.219896104928349	0.113620286838366	-0.120286645143838	0.390925673411226	-0.0876299558871304	0.532663316530834	0.623477210189116	6.14023578432164e-07	0.635517956371825	3.18034486832787e-07	-0.138224954770059	0.32362011336675	-0.117430922630743	0.402352336039113	-0.233364992539773	0.0926231928254299	-0.0676313459825487	0.630392370239006	NA	NA	-0.171328344034343	0.219957454719154
TRINITY_DN519_c0_g1_i6.p1_Eve;NODE_10450_length_2897_cov_1333.864466_g6386_i0.p1_Eve;TRINITY_DN2479_c0_g1_i4.p1_Ecy;TRINITY_DN13425_c0_g1_i11.p1_Gla;TRINITY_DN143794_c0_g1_i1.p1_Gla	Hn	magenta	-0.27302144285019	0.0479302214451574	0.0908023640841968	0.517873936611862	0.546672564892649	2.28533704342128e-05	0.868992525768011	3.32226172922934e-17	0.152461776080038	0.275775545207075	-0.0514263068685874	0.71458603115012	0.432375896307379	0.00122394549311559	-0.0849425025371107	0.545352013774752	-0.388254966519375	0.00406887420676403	0.542091469843492	2.75878754329805e-05	0.122327194304096	0.382879225634775	0.0659702077948652	0.638833754384496	0.647693476444845	1.58774040907689e-07	-0.121471382600664	0.38624186552967	0.369671141712748	0.00644354264641914	0.0515360919748804	0.714002717064003	0.485738419517754	0.000226933491528757	-0.334074241059049	0.0144934685391225	0.0311669770921908	0.824670190356693	-0.110876986660082	0.429299845605388	-0.340648887065928	0.0125612318966833	-0.306897054926046	0.0254035233472538	0.306897054926046	0.0254035233472538	0.060384714538501	0.667546923923883	0.4464828181252	0.000804792403752811	-0.105857861506071	0.450606810968796	0.176520590712927	0.206085710346182	0.194677413190446	0.162448616551923	0.471333552881238	0.000367560486369646	-0.25356567037685	0.066946023861731	-0.204493851141542	0.141884264596427	0.0698259450307458	0.619311630344962	-0.0270919390542114	0.847300035684043	-0.139681892240183	0.318496385283244	-0.00242401266459734	0.986256085771264	-0.26561006337494	0.0545748630238669	-0.201464158572065	0.148012492987659
NODE_104611_length_680_cov_1277.136292_g8670_i3.p1_Eve;NODE_107873_length_719_cov_2191.607463_g12491_i4.p1_Gla;NODE_80932_length_913_cov_2487.266204_g12491_i1.p1_Gla;NODE_86947_length_862_cov_510.249692_g68784_i0.p2_Gla;TRINITY_DN5357_c0_g1_i37.p1_Gla;TRINITY_DN18801_c0_g3_i44.p1_Eve;TRINITY_DN18801_c0_g3_i10.p1_Eve;TRINITY_DN18801_c0_g3_i27.p1_Eve	KRT2	grey	-0.252334346142391	0.0683277294292137	-0.130130197525939	0.353029383055067	-0.136439609074439	0.329969412665678	0.169475709609292	0.225060797111573	-0.320755337967371	0.0191962442595293	-0.283250130014878	0.0398577176736784	0.00631596366285129	0.964199050374978	0.37648279294647	0.00546080577655047	-0.156481255426985	0.263163100800518	0.344803576132102	0.0114579067869668	-0.243757553881537	0.0785937447537306	0.415063399330875	0.0019990921663462	-0.0474492407024062	0.735823817919045	0.379466183692226	0.00507347757555882	0.174149154955693	0.212342793866286	0.0570746534906702	0.684791829579914	0.163562687019773	0.24189568867353	-0.0615403218587288	0.661565722424321	-0.252991651367971	0.0675873448366158	-0.248470157726594	0.0728120481138606	-0.328152879602835	0.016445958586458	0.311854839925245	0.0230130808812377	-0.311854839925245	0.0230130808812377	0.221579998603274	0.110812199543606	-0.00712754356966896	0.95960234849936	0.0259767569920504	0.853515119469286	0.0643264037255837	0.647231991402205	0.347385572956173	0.0108151362867667	-0.173958544194154	0.212851442291238	-0.22072080030942	0.112238294118561	0.0851387282411114	0.544420640792405	0.0716624898314729	0.61010267499414	-0.422758569032469	0.00161251681965181	-0.132156445376112	0.345518346152846	-0.197476468535703	0.156374718256174	-0.328152879602835	0.016445958586458	NA	NA
TRINITY_DN366_c0_g1_i12.p1_Gla;NODE_10531_length_2876_cov_355.253626_g7047_i0.p1_Gla	rnh1	grey	0.27825856784489	0.0436448535755141	0.144573891382099	0.301671752836836	-0.0364711253474191	0.795427862823883	-0.0975646482649088	0.487051950436074	-0.0666712348608104	0.635265734404882	-0.209826318735146	0.131560503817094	-0.0580747141082042	0.679564345445376	-0.0252200754735786	0.857737276989199	0.0168963813353904	0.904417496549239	-0.126640568177644	0.366197731051972	-0.206122802941792	0.138668536481514	0.00841652943144579	0.952304407646205	0.019141805860066	0.891786571993613	-0.0436029242743606	0.756551631177177	0.0780734695657024	0.578429952561843	0.0416662769441998	0.767053956597185	-0.143678539275487	0.304707320658236	0.102514102923209	0.465117849556669	-0.0803235296212844	0.567494483223455	-0.153258256545311	0.27324508420608	0.220937295491245	0.111877639851689	-0.119808778953982	0.392824328200494	0.119808778953982	0.392824328200494	0.00383940727483609	0.978232512965007	0.125718537759736	0.36972608833654	-0.0161053977670512	0.908872682136571	0.0617916862226144	0.66026746318259	-0.200932431095922	0.149107964687671	0.00419248861948122	0.976231271707436	-0.140748064300853	0.31477974319286	0.431766709266707	0.00124580715530184	-0.0953818051628711	0.4968948589006	-0.0125764733683245	0.928781216575028	-0.0263788389172396	0.851273216520926	-0.198885685146603	0.153380762332103	0.279861354000521	0.0423979423580357	-0.00480597747990359	0.97275441056621
NODE_10549_length_2882_cov_925.379456_g6444_i0.p1_Eve;TRINITY_DN2143_c0_g1_i2.p1_Eve;TRINITY_DN216120_c0_g1_i11.p1_Gla;NODE_75223_length_875_cov_789.150121_g56186_i0.p1_Eve	SEC31	greenyellow	-0.117818873701559	0.400788715101886	0.150087449925252	0.283410689477081	-0.130632196153602	0.35115926891692	0.217875729505316	0.117060878024337	0.203162951093796	0.144552594724892	0.422042189104098	0.00164545044140487	0.198230023532766	0.154768445791058	0.0427354452600061	0.761250652155191	-0.283282864416482	0.0398338050318082	0.469511970474517	0.000390087017505897	-0.0464644752981977	0.741113644008583	0.582786396195473	4.67951838213332e-06	-0.0120972698967144	0.931488268572834	0.0297696030025653	0.832415260291945	-0.160299913499203	0.251544140992422	0.135838938288575	0.332123075844445	0.190437892402602	0.171974467213175	-0.317649781618386	0.0204619925222641	-0.141201592155601	0.313207179645833	0.22655334975617	0.102828539651442	-0.135208250338957	0.334393823656002	0.527243214177775	4.98561705343598e-05	-0.527243214177775	4.98561705343598e-05	0.115526240782294	0.410080403368305	-0.377128412075457	0.00537485857485928	0.215192310096683	0.121752592491095	-0.102513491726386	0.46512052482236	0.201063789063038	0.148836782584602	0.0417350031632051	0.766680534510166	-0.215071463245585	0.121967189798762	-0.226509564598026	0.10289683581527	-0.0625289977570982	0.656465091402386	-0.133427371216768	0.340858021904431	0.523647189243645	5.73021207997345e-05	-0.223090206787896	0.108339254929323	-0.135208250338957	0.334393823656002	NA	NA
NODE_10584_length_2879_cov_42.140636_g6465_i0.p1_Eve;TRINITY_DN34_c0_g1_i4.p1_Eve;TRINITY_DN16056_c0_g1_i1.p1_Ecy	SI	turquoise	-0.326381649514657	0.017071864358127	-0.594437741054126	2.69129723692927e-06	-0.448227346306585	0.000763169553469509	-0.329309738746261	0.0160478006861588	-0.537715456808465	3.29397333915307e-05	0.00848544211414323	0.951914343887205	-0.703401660998727	4.26283136892888e-09	0.304323383791045	0.0267244765637265	0.676005384040125	2.78324212856058e-08	-0.560771307996203	1.25786741568717e-05	0.161121963678887	0.249089047382104	-0.370530356839314	0.00631163156011252	-0.605688211042303	1.54480997075592e-06	0.315712222882179	0.0212869214505617	-0.322872879085735	0.0183717898049972	-0.150223350353456	0.282969961879239	-0.073552503672292	0.60068774698915	0.575241441324806	6.62036185223094e-06	-0.0480503250762533	0.732600941080543	-0.0981370933833454	0.484487694505289	-0.170643041593199	0.221835743676403	0.0622434736652037	0.657936543488917	-0.0622434736652037	0.657936543488917	-0.240749738877027	0.0824694458696725	-0.201951248892743	0.147014229227874	-0.104147338151677	0.457998751316749	-0.101828542435988	0.46812382318545	-0.147040289729397	0.293411132128493	0.0461901776950041	0.742589206301967	0.407035900390321	0.00248828332192264	0.381695426321626	0.00479999566330243	-0.0370668883402504	0.792159917794379	-0.028816398091706	0.837707601241086	-0.0256788067853196	0.85517715316258	-0.108324527962855	0.440063630400535	-0.142208051467785	0.309735337069993	-0.0917658991571824	0.513423227161748
NODE_10606_length_2876_cov_4465.780686_g6253_i1.p1_Eve;TRINITY_DN7019_c1_g1_i1.p1_Eve;NODE_10869_length_2920_cov_4970.377917_g5478_i1.p1_Ecy;TRINITY_DN13891_c0_g1_i4.p1_Gla;NODE_22442_length_1942_cov_11.255151_g14284_i0.p1_Eve;TRINITY_DN52703_c0_g2_i1.p1_Eve	Hsc70-3	magenta	-0.301218817752718	0.0283940216811629	-0.0077998343755257	0.955795545381627	0.149118147798327	0.2865672321883	0.721396617198411	1.1033394704136e-09	0.109514904390422	0.435025201008181	0.101473469160838	0.469684804804562	0.264428573371533	0.0556999091924732	-0.0104834043214583	0.940610583066671	-0.257368924869068	0.0628187046163003	0.635876124015659	3.11735872177741e-07	0.0957116751494686	0.495400838243072	0.456855527444401	0.000584442045258838	0.340889565744032	0.012494914693287	-0.00519173932057721	0.970568413183578	0.122983503608453	0.380312298352062	-0.062774215414956	0.655202389952149	0.597721400529771	2.29373283136318e-06	-0.229205455903799	0.0987566262900549	-0.0545962352440282	0.697809779980988	-0.0114660769789528	0.935055087889795	-0.354261137152215	0.00925296864549307	0.316634932751125	0.0208906327306417	-0.316634932751125	0.0208906327306417	0.118184398454481	0.399318728083328	0.0504420860028639	0.719822620367371	0.0354342101036609	0.801123946706707	-0.121505877842883	0.386105990078806	0.34967376023556	0.010271738135116	0.469880533624455	0.000385430715487155	-0.0239859166615646	0.864632107200995	-0.290284770979215	0.0349834794304664	0.15319867729	0.273433835853526	-0.22805726355306	0.10050389858106	0.121689383348841	0.385383644973091	-0.147816684427242	0.290841553652792	-0.113132377597061	0.419913640724674	-0.372606021335117	0.00600264910846077
TRINITY_DN10112_c0_g1_i3.p1_Eve;NODE_10648_length_2871_cov_568.610560_g6512_i0.p1_Eve;TRINITY_DN60953_c0_g1_i3.p1_Ecy;TRINITY_DN40999_c0_g1_i1.p1_Gla;CON__Q3ZBD7	GPI	brown	-0.0348739289686807	0.804206032530531	0.384121726265914	0.0045171254753675	0.943090839354934	4.83258306082191e-26	0.461529716039054	0.000504294632127901	0.507870478408352	0.000103632532648093	0.0504483394275763	0.71978930815738	0.810329403136381	1.97240326271272e-13	-0.381413034635346	0.00483390763969703	-0.564422634381583	1.07282945590564e-05	0.506350535449731	0.000109553394257653	-0.110253242143681	0.43191639269825	0.178545397175068	0.200846988349501	0.673489872725277	3.27389920230352e-08	-0.456165162971575	0.000597207898740873	0.283376120451988	0.0397657457745072	0.35568262640455	0.00895558259562654	0.0208233063628152	0.882345062839703	-0.520115804809769	6.55957572459946e-05	0.500757419134457	0.000134105408097139	-0.0180775025298027	0.897770347267835	-0.16122002252252	0.248797278607881	-0.319147261264232	0.0198431088829181	0.319147261264232	0.0198431088829181	0.0965660357268435	0.491542184328704	0.291979725037251	0.0338860050677416	0.208000145377325	0.135030376949229	0.279687301421291	0.0425319179659645	-0.0225171694168517	0.872850512800019	0.0510686486292105	0.716487474224317	-0.348638243449913	0.0105146601251733	-0.364508618547164	0.00728792497644698	0.286599474746757	0.0374714930045206	0.400004506088062	0.00300116474596974	-0.108537206181001	0.439161065459752	0.0925700110606784	0.509723765519681	-0.130223982027451	0.352679540742837	-0.0908297757892038	0.517747050889039
NODE_10670_length_2867_cov_726.975160_g6528_i0.p1_Eve;TRINITY_DN1237_c0_g1_i16.p1_Eve	PREDICTED: uncharacterized protein LOC108669456	turquoise	-0.256150503315174	0.0641181074099425	-0.438427110887748	0.00102473578464909	-0.364573843188404	0.00727668353254067	-0.401673336978759	0.00287163748104918	-0.336378340849293	0.0137892177631902	0.119172796925679	0.395359600491278	-0.566189068204881	9.92668475260517e-06	-0.212739357782262	0.126164899899111	0.905718244779208	1.19304736544928e-20	-0.417446024010861	0.00187140641669294	0.0705263040600558	0.61579288697686	-0.268381648136814	0.0520077589374491	-0.446721334374558	0.000798983596440518	-0.174531334312538	0.211325508789822	-0.168341370887755	0.228225687695721	-0.126749958605554	0.365780480736421	-0.191235049327847	0.170153059684995	0.840425095637396	3.54153573023426e-15	-0.0849830053348477	0.545159706970417	0.0700511359842744	0.618179297639666	-0.184247036591984	0.186603629620546	0.0232057747448599	0.8689956952226	-0.0232057747448599	0.8689956952226	-0.0959555462734554	0.494297815051593	-0.134862512479435	0.335642739025584	-0.0393273607211306	0.779793163138341	-0.134463426641831	0.337087981999297	-0.0724611718833926	0.606116353932153	-0.189747117253083	0.173564217146755	0.614396818621274	9.90370505840595e-07	0.537936016018527	3.2648602483165e-05	-0.0933899605349967	0.505965429727849	-0.0231328657609543	0.869403698870805	0.0555122499234281	0.692988092659906	0.0370181617732679	0.79242706597536	-0.10030119050715	0.474858167124304	-0.152325618297269	0.276209673042458
NODE_16497_length_2300_cov_422.369169_g6529_i1.p1_Eve;NODE_10671_length_2867_cov_222.735628_g6529_i0.p1_Eve;TRINITY_DN3637_c1_g1_i4.p1_Eve;NODE_16617_length_2308_cov_28.175299_g9312_i1.p1_Ecy;TRINITY_DN39561_c0_g1_i26.p1_Ecy;NODE_15800_length_2375_cov_27.402408_g9312_i0.p1_Ecy;TRINITY_DN8893_c1_g1_i1.p1_Gla;TRINITY_DN8893_c0_g1_i9.p1_Gla	AMP-binding enzyme C-terminal domain	turquoise	-0.299576419488751	0.02931194602783	-0.540951924275595	2.88983685894313e-05	-0.46954157642781	0.000389711111487055	-0.375094115917048	0.00564975963094876	-0.585187276478604	4.18271506048158e-06	-0.216903046694549	0.118745344171432	-0.662930044469344	6.36500703766741e-08	-0.145401084111362	0.298884689900154	0.85078463810912	7.2937793174298e-16	-0.492698759002108	0.000178377086649495	0.118642926239519	0.397479179769334	-0.292540816301582	0.0335290542726706	-0.550197588406006	1.97338734429708e-05	-0.0696484083575475	0.62020496037129	0.0134996109250244	0.923568631309441	-0.205495082101919	0.139901212396515	-0.154222760102923	0.270201489336612	0.800823321009419	6.0689226478075e-13	-0.166055128805985	0.234697614184501	-0.211961115801336	0.12758972749342	-0.131013215900856	0.34974391607122	0.177612060113202	0.203249947737379	-0.177612060113202	0.203249947737379	0.00143863425469746	0.991842831232453	0.0152401510710819	0.91374933391229	-0.0793379848555477	0.572272477122978	-0.202047744953445	0.146817060272834	-0.0978842737414293	0.485619318576667	-0.113293937731267	0.419245802781833	0.749105912388613	1.10688807764301e-10	0.327235074510731	0.0167678007450062	-0.11190812968462	0.424993965283509	-0.11547221990654	0.410300828708051	-0.122098863801876	0.383774670837516	-0.163377848449885	0.242435432193262	-0.0278839331905363	0.842891694718767	-0.1322110167776	0.345317433823542
TRINITY_DN6627_c0_g1_i2.p1_Eve;TRINITY_DN4785_c0_g1_i3.p1_Ecy;NODE_10733_length_2861_cov_99.163229_g6564_i0.p1_Eve;NODE_42876_length_1170_cov_93.388938_g7787_i1.p1_Ecy;NODE_16642_length_2343_cov_104.126853_g11373_i0.p1_Gla	FARSB	blue	0.0461138511310598	0.742999962551617	0.0708039911340641	0.614400094810112	0.0172367273824378	0.902501399936842	0.160630001030529	0.250556357910788	0.1373198695076	0.326829189344615	0.0282117485480158	0.841068421125594	0.110395226164522	0.4313199969225	0.447039159807493	0.000791301951000307	-0.375629336354804	0.00557626655038871	0.164273338367543	0.239828172606167	0.191998898824507	0.168420954154665	0.0810847730473873	0.563816654532571	0.0862289012118039	0.539260215404785	0.396091571279824	0.00332534148737001	0.0294865403045298	0.833986110022189	-0.113284400423554	0.419285210121599	0.0886368757172135	0.527946812614444	-0.369732642448865	0.0064340214356605	0.0428200469732231	0.760791996451283	-0.0731249363634251	0.60281205352538	0.0195790098791445	0.889330215480508	0.121453574025542	0.38631202391555	-0.121453574025542	0.38631202391555	0.0605695539124678	0.666588840999013	-0.0201396467747357	0.886181883362199	-0.182040104678409	0.192028333669493	0.0267123604949276	0.849414471743072	0.244482315144605	0.0776817059938658	-0.122949554189427	0.38044482760421	-0.320111427396841	0.0194530843277885	-0.186840430827759	0.180370442826444	0.0823160591524117	0.55789158625509	-0.0236041687481386	0.866766855609591	-0.172582828829765	0.216547884421403	0.0856185968136655	0.54214621133011	0.0688127522248608	0.624417109225001	-0.0419673663950099	0.765418384867943
TRINITY_DN298_c1_g1_i5.p1_Gla;NODE_10778_length_2933_cov_963.312067_g6331_i0.p1_Ecy	TUBB	brown	-0.285112302951018	0.038516042891142	0.232866375195991	0.0933423755826688	0.697594414300348	6.45598816150845e-09	0.592366560323477	2.9740944622082e-06	0.600294590238638	2.02117079107692e-06	0.47967036351651	0.000278771508837923	0.590951331043902	3.18296616499999e-06	-0.272206559267435	0.0486268539950967	-0.500694201950948	0.000134409582770501	0.681008795899485	2.00558807828281e-08	-0.122891976725564	0.380669657210344	0.321905127540592	0.0187447705520266	0.669096307873169	4.33117457120264e-08	-0.312708984998779	0.0226210214532957	0.320365464045648	0.0193514096278768	0.139472254966022	0.319230440932064	0.0574029824490853	0.683073968973133	-0.464943903941528	0.000452184217690531	0.166320660483962	0.233939538590995	0.415867028951489	0.00195518426374741	-0.438201679363786	0.00103160039774849	-0.112191640338619	0.423814377513791	0.112191640338619	0.423814377513791	0.119139310080378	0.395493357445386	0.320123683398455	0.0194481686565476	0.0874840245577514	0.533348584362705	0.103750696719472	0.459722194510248	0.00392480227764738	0.977748487194494	0.074782201863115	0.594596549201472	-0.349488561161489	0.0103148247440429	-0.288010401635542	0.0365022244077273	0.207465945602104	0.136058254605313	0.0205814546356194	0.8837020766952	0.308758112093826	0.0244828479369667	0.242306268145838	0.0804454399652336	-0.3037326186934	0.0270356770506706	-0.297099253113361	0.0307431760299296
NODE_1082_length_6568_cov_124.213683_g339_i1.p1_Eve;TRINITY_DN84526_c0_g1_i1.p1_Ecy;NODE_16783_length_2294_cov_109.571047_g9923_i0.p1_Ecy;NODE_53028_length_977_cov_100.546336_g9923_i2.p1_Ecy;TRINITY_DN22125_c0_g1_i3.p1_Gla;NODE_17651_length_2277_cov_60.498654_g12106_i0.p1_Gla;NODE_47128_length_1083_cov_45.838491_g9923_i1.p1_Ecy	Gal	turquoise	-0.230018097565809	0.097534266993302	-0.525086255274285	5.42076871885036e-05	-0.49928475555517	0.000141357099672947	-0.438731617025974	0.00101552837782086	-0.571057461506932	7.99540689672651e-06	-0.152380848160521	0.276033522715137	-0.695253457869978	7.61088925196505e-09	-0.0806757593768657	0.565791355037382	0.960774029605496	4.52643645393773e-30	-0.52286312075331	5.90555981841559e-05	0.0350446655517952	0.803266501701798	-0.299969866858198	0.0290898256018748	-0.566537741279234	9.77516463894916e-06	-0.0246341084701815	0.86100959723084	-0.114237775740997	0.415356409980229	-0.22107304257026	0.111651954781446	-0.138390720514659	0.32303453912296	0.929598513115768	9.31527621636724e-24	-0.161112340336862	0.249117693614937	-0.129184145622195	0.356570319723219	-0.104799972789543	0.455170665027979	0.0315857001300344	0.822352566684919	-0.0315857001300344	0.822352566684919	-0.0585819825382929	0.676918452822484	-0.0980529640213772	0.484864104619441	-0.137377543601051	0.326624103537173	-0.165742540663241	0.235592193859756	-0.0720755641618741	0.608039558845042	-0.117676231787953	0.401363215357896	0.655574028749578	9.95986949017958e-08	0.619027235844039	7.77586996173926e-07	-0.099136998018538	0.480025729928472	-0.121769113423819	0.385070047951023	-0.101192502460306	0.470921972815445	-0.0695456692137736	0.620722172361904	-0.0481334039554727	0.732155849343225	-0.0955610791598342	0.496082616624944
